rd_present,rd_velocity_cm_s,c4001_present,c4001_distance_m,c4001_raw_targets,c4001_raw_distance_m,datetime_seconds,activity,combined_rd_angle_deg_rd_x_mm,combined_rd_distance_mm_rd_y_mm,combined_c4001_velocity_m_s_c4001_raw_velocity_m_s,combined_c4001_energy_c4001_raw_energy
1.0,-37.6,0.0,0.0,0.0,0.0,1778347719.05,ENTRY WALK,-126.5,2626.25,0.0,0.0
1.0,-39.0,0.0,0.0,0.0,0.0,1778347719.1,ENTRY WALK,-123.14,2610.7799999999997,0.0,0.0
1.0,-42.4,0.0,0.0,0.2,0.4980000000000002,1778347719.15,ENTRY WALK,-118.36,2594.6000000000004,-0.047,2862.9
1.0,-45.8,0.0,0.0,0.4,0.9960000000000002,1778347719.2,ENTRY WALK,-113.58,2578.42,-0.094,8337.0
1.0,-50.8,0.2,0.4940000000000002,0.6,1.4900000000000002,1778347719.25,ENTRY WALK,-107.35,2561.55,-0.188,17062.0
1.0,-55.8,0.4,0.9880000000000002,0.8,1.9840000000000004,1778347719.3,ENTRY WALK,-101.12,2544.6800000000003,-0.28200000000000003,25787.0
1.0,-55.8,0.6,1.4660000000000004,1.0,2.4620000000000006,1778347719.35,ENTRY WALK,-92.96000000000001,2522.7200000000003,-0.378,27323.199999999997
1.0,-52.4,0.8,1.9800000000000004,1.0,2.478,1778347719.4,ENTRY WALK,-87.24,2506.3500000000004,0.183,24511.699999999997
1.0,-49.0,1.0,2.4480000000000004,1.0,2.4480000000000004,1778347719.45,ENTRY WALK,-80.91,2484.1499999999996,0.13399999999999998,20573.8
1.0,-41.0,1.0,2.4219999999999997,1.0,2.4219999999999997,1778347719.5,ENTRY WALK,-76.83999999999999,2462.3100000000004,0.13199999999999998,13385.0
1.0,-33.0,1.0,2.396,1.0,2.396,1778347719.55,ENTRY WALK,-72.77,2440.4700000000003,0.12999999999999998,6196.2
1.0,-34.8,1.0,2.386,1.0,2.386,1778347719.6,ENTRY WALK,-70.94,2423.58,0.12999999999999998,6196.2
1.0,-36.6,1.0,2.34,1.0,2.34,1778347719.65,ENTRY WALK,-69.11,2406.6900000000005,-0.48,7681.0
1.0,-38.4,1.0,2.34,1.0,2.34,1778347719.7,ENTRY WALK,-66.86999999999999,2389.78,-0.48,7681.0
1.0,-43.2,1.0,2.3200000000000003,1.0,2.3200000000000003,1778347719.75,ENTRY WALK,-64.92999999999999,2378.4900000000002,-0.48,19149.8
1.0,-48.0,1.0,2.3,1.0,2.3,1778347719.8,ENTRY WALK,-61.150000000000006,2359.52,-0.48,30644.2
1.0,-48.0,1.0,2.2560000000000002,1.0,2.2560000000000002,1778347719.85,ENTRY WALK,-58.29,2345.99,-0.4779999999999999,40657.2
1.0,-44.8,1.0,2.2120000000000006,1.0,2.2120000000000006,1778347719.9,ENTRY WALK,-52.56999999999999,2320.7599999999998,-0.476,50670.2
1.0,-46.4,1.0,2.156,1.0,2.156,1778347719.95,ENTRY WALK,-45.2,2289.1099999999997,-0.472,55801.6
1.0,-48.0,1.0,2.2220000000000004,1.0,2.2220000000000004,1778347720.0,ENTRY WALK,-37.83,2257.46,0.13799999999999998,42848.0
1.0,-49.6,1.0,2.178,1.0,2.178,1778347720.05,ENTRY WALK,-30.15,2221.06,0.15399999999999997,40751.2
1.0,-51.2,1.0,-25.490000000000002,1.0,-25.490000000000002,1778347720.1,ENTRY WALK,-22.47,2184.66,-26.996,39584.8
1.0,-52.6,1.0,-25.516,1.0,-25.516,1778347720.15,ENTRY WALK,-17.139999999999997,2149.75,-26.979999999999997,33624.8
1.0,-49.2,1.0,-25.53,1.0,-25.53,1778347720.2,ENTRY WALK,-14.479999999999999,2127.11,-26.965999999999998,32546.4
1.0,-47.6,1.0,-25.654000000000003,1.0,-25.654000000000003,1778347720.25,ENTRY WALK,-13.16,2094.49,-27.557999999999993,38084.2
1.0,-46.0,1.0,-25.668,1.0,-25.668,1778347720.3,ENTRY WALK,-13.989999999999998,2074.3,-27.556,32765.2
1.0,-42.6,1.0,1.9599999999999973,1.0,1.9599999999999973,1778347720.35,ENTRY WALK,-14.61,2046.31,-0.392,33867.4
1.0,-46.0,1.0,1.9459999999999973,1.0,1.9459999999999973,1778347720.4,ENTRY WALK,-15.74,2021.53,-0.394,39763.2
1.0,-49.4,1.0,1.917999999999997,1.0,1.917999999999997,1778347720.45,ENTRY WALK,-16.869999999999997,1996.75,-0.40800000000000003,45944.6
1.0,-49.4,1.0,-34.454,1.0,-34.454,1778347720.5,ENTRY WALK,-19.14,1976.6,-36.312,49864.4
1.0,-49.4,1.0,-70.826,1.0,-70.826,1778347720.55,ENTRY WALK,-21.41,1956.45,-72.21600000000001,53758.6
1.0,-52.8,1.0,-70.858,1.0,-70.858,1778347720.6,ENTRY WALK,-25.639999999999997,1934.7600000000002,-72.228,47126.6
1.0,-52.8,1.0,-70.89000000000001,1.0,-70.89000000000001,1778347720.65,ENTRY WALK,-29.87,1920.0700000000002,-72.24,40494.6
1.0,-56.0,1.0,-70.916,1.0,-70.916,1778347720.7,ENTRY WALK,-35.96,1895.27,-72.238,39719.4
1.0,-54.2,1.0,-34.589999999999996,1.0,-34.589999999999996,1778347720.75,ENTRY WALK,-39.48,1864.02,-36.346,41205.8
1.0,-52.4,1.0,1.7259999999999998,1.0,1.7259999999999998,1778347720.8,ENTRY WALK,-43.0,1832.77,-0.454,42692.2
1.0,-47.6,1.0,1.7079999999999997,1.0,1.7079999999999997,1778347720.85,ENTRY WALK,-42.92,1801.38,-0.45200000000000007,48834.6
1.0,-42.8,1.0,1.6800000000000002,1.0,1.6800000000000002,1778347720.9,ENTRY WALK,-42.839999999999996,1769.99,-0.446,48874.8
1.0,-33.2,1.0,1.6600000000000001,1.0,1.6600000000000001,1778347720.95,ENTRY WALK,-40.699999999999996,1738.51,-0.442,42772.6
1.0,-30.2,1.0,1.6320000000000001,1.0,1.6320000000000001,1778347721.0,ENTRY WALK,-38.65,1718.83,-0.438,36670.4
1.0,-30.2,1.0,1.614,1.0,1.614,1778347721.05,ENTRY WALK,-36.81,1690.3600000000001,-0.434,30568.2
1.0,-31.6,1.0,1.586,1.0,1.586,1778347721.1,ENTRY WALK,-36.82,1671.37,-0.43199999999999994,28732.8
1.0,-36.4,1.0,1.568,1.0,1.568,1778347721.15,ENTRY WALK,-37.559999999999995,1643.42,-0.434,32999.6
1.0,-42.8,1.0,1.538,1.0,1.538,1778347721.2,ENTRY WALK,-39.96,1618.15,-0.442,36884.4
1.0,-49.2,1.0,1.516,1.0,1.516,1778347721.25,ENTRY WALK,-42.36,1592.8799999999999,-0.45,40769.2
1.0,-49.2,1.0,1.48,1.0,1.48,1778347721.3,ENTRY WALK,-44.56,1567.4099999999999,-0.45999999999999996,40349.8
1.0,-49.2,1.0,1.454,1.0,1.454,1778347721.35,ENTRY WALK,-46.76,1541.94,-0.46799999999999997,35663.6
1.0,-45.8,1.0,1.4200000000000002,1.0,1.4200000000000002,1778347721.4,ENTRY WALK,-50.629999999999995,1517.4,-0.476,30977.4
1.0,-42.4,1.0,1.3980000000000001,1.0,1.3980000000000001,1778347721.45,ENTRY WALK,-53.04,1500.3799999999999,-0.4779999999999999,26673.2
1.0,-39.0,1.0,1.364,1.0,1.364,1778347721.5,ENTRY WALK,-56.82,1474.6799999999998,-0.48,22046.0
1.0,-39.0,1.0,1.3439999999999999,1.0,1.3439999999999999,1778347721.55,ENTRY WALK,-61.86,1448.1100000000001,-0.48,21723.0
1.0,-39.0,1.0,1.316,1.0,1.316,1778347721.6,ENTRY WALK,-66.89999999999999,1421.54,-0.4779999999999999,30331.8
1.0,-39.0,1.0,1.296,1.0,1.296,1778347721.65,ENTRY WALK,-70.6,1392.74,-0.476,38940.6
1.0,-39.0,1.0,1.266,1.0,1.266,1778347721.7,ENTRY WALK,-74.3,1363.94,-0.47400000000000003,39046.4
1.0,-40.8,1.0,1.248,1.0,1.248,1778347721.75,ENTRY WALK,-76.14,1333.4,-0.472,39475.2
1.0,-42.6,1.0,1.222,1.0,1.222,1778347721.8,ENTRY WALK,-76.71,1312.7199999999998,-0.47,39904.0
1.0,-46.0,1.0,1.204,1.0,1.204,1778347721.85,ENTRY WALK,-77.41,1283.28,-0.47,31401.0
1.0,-49.4,1.0,1.1700000000000002,1.0,1.1700000000000002,1778347721.9,ENTRY WALK,-77.05,1264.1,-0.48,24718.8
1.0,-54.4,1.0,1.1460000000000001,1.0,1.1460000000000001,1778347721.95,ENTRY WALK,-76.19,1236.09,-0.49000000000000005,26539.6
1.0,-57.6,1.0,1.1119999999999999,1.0,1.1119999999999999,1778347722.0,ENTRY WALK,-74.9,1210.42,-0.5,28012.2
1.0,-60.8,1.0,1.086,1.0,1.086,1778347722.05,ENTRY WALK,-73.61,1184.75,-0.51,29484.8
1.0,-59.2,1.0,1.05,1.0,1.05,1778347722.1,ENTRY WALK,-71.38,1157.5900000000001,-0.518,31502.2
1.0,-57.6,1.0,1.03,1.0,1.03,1778347722.15,ENTRY WALK,-69.14999999999999,1130.4299999999998,-0.516,31698.8
1.0,-54.4,1.0,1.002,1.0,1.002,1778347722.2,ENTRY WALK,-67.77000000000001,1100.77,-0.51,27265.2
1.0,-51.2,1.0,0.984,1.0,0.984,1778347722.25,ENTRY WALK,-67.31,1079.19,-0.504,23179.8
1.0,-44.8,1.0,0.958,1.0,0.958,1778347722.3,ENTRY WALK,-65.83,1046.33,-0.49000000000000005,26416.0
1.0,-43.0,1.0,0.942,1.0,0.942,1778347722.35,ENTRY WALK,-65.08,1015.3400000000001,-0.47800000000000004,29107.4
1.0,-41.2,1.0,0.916,1.0,0.916,1778347722.4,ENTRY WALK,-64.33,984.35,-0.466,31798.8
1.0,-39.4,1.0,0.898,1.0,0.898,1778347722.45,ENTRY WALK,-62.839999999999996,956.27,-0.458,39120.4
1.0,-37.6,1.0,0.8720000000000001,1.0,0.8720000000000001,1778347722.5,ENTRY WALK,-61.349999999999994,928.19,-0.442,41948.2
1.0,-39.0,1.0,0.8539999999999999,1.0,0.8539999999999999,1778347722.55,ENTRY WALK,-61.13,903.85,-0.434,37454.4
1.0,-39.0,1.0,0.828,1.0,0.828,1778347722.6,ENTRY WALK,-60.989999999999995,887.8900000000001,-0.426,32960.6
1.0,-40.8,1.0,0.8119999999999999,1.0,0.8119999999999999,1778347722.65,ENTRY WALK,-60.89,862.5799999999999,-0.418,28466.8
1.0,-42.6,1.0,0.784,1.0,0.784,1778347722.7,ENTRY WALK,-61.18,845.69,-0.414,22107.4
1.0,-44.4,1.0,0.764,1.0,0.764,1778347722.75,ENTRY WALK,-62.06,819.72,-0.418,20241.8
1.0,-44.4,1.0,0.736,1.0,0.736,1778347722.8,ENTRY WALK,-62.33,789.1099999999999,-0.422,18376.2
1.0,-44.4,1.0,0.716,1.0,0.716,1778347722.85,ENTRY WALK,-62.6,758.5,-0.426,16510.6
1.0,-39.6,1.0,0.688,1.0,0.688,1778347722.9,ENTRY WALK,-62.04,725.78,-0.422,13456.2
1.0,-34.8,1.0,0.672,1.0,0.672,1778347722.95,ENTRY WALK,-61.48,693.06,-0.41400000000000003,12267.4
1.0,-34.8,1.0,0.648,1.0,0.648,1778347723.0,ENTRY WALK,-61.83,660.1400000000001,-0.40599999999999997,11078.6
1.0,-36.6,1.0,0.632,1.0,0.632,1778347723.05,ENTRY WALK,-62.54,639.4000000000001,-0.398,9889.8
1.0,-33.6,1.0,0.688,1.0,0.688,1778347723.1,ENTRY WALK,-64.42,611.76,-0.326,7610.6
1.0,-33.6,1.0,0.752,1.0,0.752,1778347723.15,ENTRY WALK,-69.89,592.08,-0.262,6520.2
1.0,-33.6,1.0,0.8140000000000001,1.0,0.8140000000000001,1778347723.2,ENTRY WALK,-75.36,572.4000000000001,-0.198,5429.8
1.0,-27.2,1.0,0.884,1.0,0.884,1778347723.25,ENTRY WALK,-80.81,558.86,-0.134,4339.4
1.0,-20.8,1.0,0.938,1.0,0.938,1778347723.3,ENTRY WALK,-86.25999999999999,545.32,-0.082,7336.8
1.0,-19.2,1.0,0.9199999999999999,1.0,0.9199999999999999,1778347723.35,ENTRY WALK,-91.36,536.37,-0.094,11424.6
1.0,-17.6,1.0,0.9,1.0,0.9,1778347723.4,ENTRY WALK,-93.66,530.9200000000001,-0.10600000000000001,15512.4
1.0,-9.6,1.0,0.882,1.0,0.882,1778347723.45,ENTRY WALK,-94.89,523.2,-0.11800000000000002,19600.2
1.0,-3.2,1.0,0.8640000000000001,1.0,0.8640000000000001,1778347723.5,ENTRY WALK,-94.64,518.62,-0.13,23688.0
1.0,-1.6,1.0,0.8619999999999999,1.0,0.8619999999999999,1778347723.55,EXIT WALK,-93.97999999999999,512.1600000000001,-0.13,23688.0
1.0,1.6,1.0,0.86,1.0,0.86,1778347723.6,EXIT WALK,-92.09,506.33000000000004,-0.13,23688.0
1.0,4.8,1.0,0.86,1.0,0.86,1778347723.65,ENTRY WALK,-90.2,500.5,-0.13,23688.0
1.0,1.6,1.0,0.86,1.0,0.86,1778347723.7,EXIT WALK,-89.19,495.12,-0.13,23688.0
1.0,-1.6,1.0,0.86,1.0,0.86,1778347723.75,EXIT WALK,-88.18,489.74,-0.13,23688.0
1.0,0.0,1.0,0.86,1.0,0.86,1778347723.8,EXIT WALK,-87.95,484.0,-0.13,23688.0
1.0,0.0,1.0,0.86,1.0,0.86,1778347723.85,EXIT WALK,-88.13,479.93999999999994,-0.13,23688.0
1.0,1.6,1.0,0.86,1.0,0.86,1778347723.9,EXIT WALK,-88.46,474.36,-0.13,23688.0
1.0,4.8,1.0,0.86,1.0,0.86,1778347723.95,EXIT WALK,-88.32,469.62,-0.13,23688.0
1.0,8.0,1.0,0.7939999999999999,1.0,0.7939999999999999,1778347724.0,EXIT WALK,-88.17999999999999,464.88,-0.055999999999999994,26569.6
1.0,9.6,1.0,0.728,1.0,0.728,1778347724.05,EXIT WALK,-87.36,461.51,0.017999999999999995,29451.2
1.0,11.2,1.0,0.664,1.0,0.664,1778347724.1,EXIT WALK,-86.53999999999999,458.14,0.09,33314.0
1.0,11.2,1.0,0.6,1.0,0.6,1778347724.15,EXIT WALK,-85.25999999999999,454.83000000000004,0.162,37176.8
1.0,9.6,1.0,0.5359999999999999,1.0,0.5359999999999999,1778347724.2,EXIT WALK,-84.64,452.5,0.22200000000000003,42943.6
1.0,6.4,1.0,0.538,1.0,0.538,1778347724.25,EXIT WALK,-83.37,448.81,0.20800000000000002,45828.8
1.0,4.8,1.0,0.542,1.0,0.542,1778347724.3,EXIT WALK,-82.41,445.99,0.196,38225.6
1.0,4.8,1.0,0.5439999999999999,1.0,0.5439999999999999,1778347724.35,EXIT WALK,-80.57000000000001,442.34000000000003,0.186,29641.2
1.0,8.0,1.0,0.55,1.0,0.55,1778347724.4,EXIT WALK,-78.47,440.39,0.176,21056.8
1.0,11.2,1.0,0.5559999999999999,1.0,0.5559999999999999,1778347724.45,EXIT WALK,-76.36999999999999,438.44,0.178,10568.4
1.0,17.6,1.0,0.5640000000000001,1.0,0.5640000000000001,1778347724.5,EXIT WALK,-74.11999999999999,438.23999999999995,0.186,10336.0
1.0,24.0,1.0,0.57,1.0,0.57,1778347724.55,EXIT WALK,-71.87,438.04,0.192,20592.0
1.0,28.8,1.0,0.5820000000000001,1.0,0.5820000000000001,1778347724.6,EXIT WALK,-69.47,439.41999999999996,0.198,30848.0
1.0,30.4,1.0,0.59,1.0,0.59,1778347724.65,EXIT WALK,-67.64,440.55999999999995,0.20400000000000001,41104.0
1.0,30.4,1.0,0.598,1.0,0.598,1778347724.7,EXIT WALK,-65.22,443.35,0.21,51360.0
1.0,30.4,1.0,0.6039999999999999,1.0,0.6039999999999999,1778347724.75,EXIT WALK,-63.13,447.63,0.21,51360.0
1.0,30.4,1.0,0.61,1.0,0.61,1778347724.8,EXIT WALK,-61.040000000000006,451.90999999999997,0.21,51360.0
1.0,31.8,1.0,0.61,1.0,0.61,1778347724.85,EXIT WALK,-59.5,457.53,0.21,51360.0
1.0,33.2,1.0,0.61,1.0,0.61,1778347724.9,EXIT WALK,-57.96,463.15,0.21,51360.0
1.0,39.6,1.0,0.61,1.0,0.61,1778347724.95,EXIT WALK,-55.98,468.91999999999996,0.21,51360.0
1.0,44.4,1.0,0.61,1.0,0.61,1778347725.0,EXIT WALK,-54.47,472.81,0.21,51360.0
1.0,47.6,1.0,0.61,1.0,0.61,1778347725.05,EXIT WALK,-51.71,478.49,0.21,51360.0
1.0,49.4,1.0,0.61,1.0,0.61,1778347725.1,EXIT WALK,-49.43,482.08000000000004,0.21,51360.0
1.0,49.4,1.0,0.61,1.0,0.61,1778347725.15,EXIT WALK,-43.44,491.23,0.21,51360.0
1.0,46.0,1.0,0.61,1.0,0.61,1778347725.2,EXIT WALK,-34.7,504.59000000000003,0.21,51360.0
1.0,42.6,1.0,0.488,0.8,0.488,1778347725.25,EXIT WALK,-25.96,517.95,0.16799999999999998,41088.0
1.0,40.8,1.0,0.366,0.6,0.366,1778347725.3,EXIT WALK,-15.6,535.9100000000001,0.126,30816.0
1.0,39.0,1.0,0.24400000000000005,0.4,0.24400000000000005,1778347725.35,EXIT WALK,-5.24,553.8700000000001,0.084,20544.0
1.0,40.8,1.0,0.338,0.4,0.338,1778347725.4,EXIT WALK,5.01,572.23,0.13399999999999998,19509.2
1.0,42.6,1.0,0.43200000000000005,0.4,0.43200000000000005,1778347725.45,EXIT WALK,11.48,584.58,0.184,18474.4
1.0,46.0,1.0,0.648,0.6,0.648,1778347725.5,EXIT WALK,20.65,603.95,0.3,19966.0
1.0,49.4,1.0,0.8640000000000001,0.8,0.8640000000000001,1778347725.55,EXIT WALK,26.95,616.9300000000001,0.41600000000000004,21457.6
1.0,52.8,1.0,1.1,1.0,1.1,1778347725.6,EXIT WALK,34.95,637.67,0.542,29938.6
1.0,54.4,1.0,1.1199999999999999,1.0,1.1199999999999999,1778347725.65,EXIT WALK,40.93,660.4200000000001,0.576,29182.4
1.0,56.0,1.0,1.152,1.0,1.152,1778347725.7,EXIT WALK,46.91,683.17,0.61,28426.2
1.0,52.6,1.0,1.184,1.0,1.184,1778347725.75,EXIT WALK,51.43,707.4300000000001,0.62,35415.6
1.0,49.2,1.0,1.216,1.0,1.216,1778347725.8,EXIT WALK,55.949999999999996,731.69,0.63,42405.0
1.0,45.8,1.0,1.2280000000000002,1.0,1.2280000000000002,1778347725.85,EXIT WALK,59.97,764.28,0.63,42405.0
1.0,42.4,1.0,1.24,1.0,1.24,1778347725.9,EXIT WALK,62.410000000000004,788.9000000000001,0.63,42405.0
1.0,39.0,1.0,1.24,1.0,1.24,1778347725.95,EXIT WALK,65.32000000000001,827.72,0.63,42405.0
1.0,39.0,1.0,1.24,1.0,1.24,1778347726.0,EXIT WALK,65.67,869.2,0.63,42405.0
1.0,39.0,1.0,1.24,1.0,1.24,1778347726.05,EXIT WALK,66.02,910.6800000000001,0.63,42405.0
1.0,39.0,1.0,1.24,1.0,1.24,1778347726.1,EXIT WALK,64.92,946.81,0.63,42405.0
1.0,39.0,1.0,1.24,1.0,1.24,1778347726.15,EXIT WALK,63.81999999999999,982.94,0.63,42405.0
1.0,40.8,1.0,1.29,1.0,1.29,1778347726.2,EXIT WALK,63.06,1017.72,0.6,43905.2
1.0,42.6,1.0,1.3399999999999999,1.0,1.3399999999999999,1778347726.25,EXIT WALK,63.62,1041.31,0.5700000000000001,45405.4
1.0,44.4,1.0,1.396,1.0,1.396,1778347726.3,EXIT WALK,64.88,1075.7400000000002,0.562,43496.6
1.0,46.2,1.0,1.452,1.0,1.452,1778347726.35,EXIT WALK,66.39,1099.4299999999998,0.5539999999999999,41587.8
1.0,49.6,1.0,1.516,1.0,1.516,1778347726.4,EXIT WALK,67.77,1133.6799999999998,0.5539999999999999,44427.8
1.0,49.6,1.0,1.53,1.0,1.53,1778347726.45,EXIT WALK,68.73,1166.69,0.584,45767.6
1.0,49.6,1.0,1.5559999999999998,1.0,1.5559999999999998,1778347726.5,EXIT WALK,69.69,1199.7,0.614,47107.4
1.0,52.8,1.0,1.576,1.0,1.576,1778347726.55,EXIT WALK,73.05,1231.98,0.622,51856.2
1.0,56.0,1.0,1.61,1.0,1.61,1778347726.6,EXIT WALK,76.41,1264.26,0.6220000000000001,56713.8
1.0,54.4,1.0,1.636,1.0,1.636,1778347726.65,EXIT WALK,81.23,1295.71,0.6140000000000001,56822.6
1.0,54.4,1.0,1.674,1.0,1.674,1778347726.7,EXIT WALK,85.66,1315.5500000000002,0.606,56931.4
1.0,52.6,1.0,1.7,1.0,1.7,1778347726.75,EXIT WALK,90.28,1343.38,0.598,57040.2
1.0,47.6,1.0,1.7259999999999998,1.0,1.7259999999999998,1778347726.8,EXIT WALK,91.16,1368.1999999999998,0.59,57149.0
1.0,42.6,1.0,1.738,1.0,1.738,1778347726.85,EXIT WALK,92.04,1393.02,0.59,57149.0
1.0,42.6,1.0,1.75,1.0,1.75,1778347726.9,EXIT WALK,91.46000000000001,1416.47,0.59,57149.0
1.0,42.6,1.0,1.75,1.0,1.75,1778347726.95,EXIT WALK,90.88000000000001,1439.92,0.59,57149.0
1.0,44.4,1.0,1.75,1.0,1.75,1778347727.0,EXIT WALK,91.24,1462.48,0.59,57149.0
1.0,46.2,1.0,1.75,1.0,1.75,1778347727.05,EXIT WALK,92.24,1477.94,0.59,57149.0
1.0,49.6,1.0,1.75,1.0,1.75,1778347727.1,EXIT WALK,93.74,1501.63,0.59,57149.0
1.0,51.2,1.0,1.75,1.0,1.75,1778347727.15,EXIT WALK,95.37,1516.96,0.59,57149.0
1.0,52.8,1.0,1.75,1.0,1.75,1778347727.2,EXIT WALK,95.84,1542.1299999999999,0.59,57149.0
1.0,52.8,1.0,1.75,1.0,1.75,1778347727.25,EXIT WALK,94.12,1569.87,0.59,57149.0
1.0,52.8,1.0,1.75,1.0,1.75,1778347727.3,EXIT WALK,92.4,1597.6100000000001,0.59,57149.0
1.0,51.2,1.0,1.4,0.8,1.4,1778347727.35,EXIT WALK,87.07,1626.62,0.472,45719.2
1.0,49.6,1.0,1.05,0.6,1.05,1778347727.4,EXIT WALK,81.74,1655.6299999999999,0.354,34289.4
1.0,46.2,1.0,0.7,0.4,0.7,1778347727.45,EXIT WALK,76.11,1683.6799999999998,0.236,22859.6
1.0,44.4,1.0,0.35,0.2,0.35,1778347727.5,EXIT WALK,71.54,1702.06,0.118,11429.8
1.0,41.2,1.0,0.0,0.0,0.0,1778347727.55,EXIT WALK,66.65,1730.0099999999998,0.0,0.0
1.0,39.4,1.0,0.41,0.2,0.41,1778347727.6,EXIT WALK,63.21,1757.15,0.094,1763.6
1.0,37.6,1.0,0.82,0.4,0.82,1778347727.65,EXIT WALK,59.769999999999996,1784.29,0.188,3527.2
1.0,37.6,1.0,1.236,0.6,1.236,1778347727.7,EXIT WALK,54.07,1807.98,0.282,13142.0
1.0,37.6,1.0,1.652,0.8,1.652,1778347727.75,EXIT WALK,48.37,1831.67,0.376,22756.8
1.0,39.0,1.0,2.0780000000000003,1.0,2.0780000000000003,1778347727.8,EXIT WALK,40.83,1851.72,0.47,32371.6
1.0,39.0,1.0,2.094,1.0,2.094,1778347727.85,EXIT WALK,34.949999999999996,1863.08,0.47,40222.8
1.0,39.0,1.0,2.124,1.0,2.124,1778347727.9,EXIT WALK,27.52,1881.81,0.472,42158.4
1.0,39.0,1.0,2.148,1.0,2.148,1778347727.95,EXIT WALK,23.810000000000002,1895.1099999999997,0.47400000000000003,36242.8
1.0,39.0,1.0,2.182,1.0,2.182,1778347728.0,EXIT WALK,18.86,1916.19,0.476,30327.2
1.0,31.2,1.0,2.2060000000000004,1.0,2.2060000000000004,1778347728.05,EXIT WALK,14.42,1941.53,0.4779999999999999,24411.6
1.0,23.4,1.0,2.23,1.0,2.23,1778347728.1,EXIT WALK,9.979999999999999,1966.87,0.48,18496.0
1.0,22.0,1.0,2.2399999999999998,1.0,2.2399999999999998,1778347728.15,EXIT WALK,6.4799999999999995,1993.6399999999999,0.48,18496.0
1.0,20.6,1.0,2.25,1.0,2.25,1778347728.2,EXIT WALK,2.98,2020.41,0.48,18496.0
1.0,19.2,1.0,2.25,1.0,2.25,1778347728.25,EXIT WALK,2.77,2047.21,0.48,18496.0
1.0,25.6,1.0,2.25,1.0,2.25,1778347728.3,EXIT WALK,4.21,2063.8199999999997,0.48,18496.0
1.0,25.6,1.0,2.25,1.0,2.25,1778347728.35,EXIT WALK,7.81,2090.46,0.48,18496.0
1.0,25.6,1.0,2.298,1.0,2.298,1778347728.4,EXIT WALK,13.04,2113.12,0.43200000000000005,15878.4
1.0,25.6,1.0,2.346,1.0,2.346,1778347728.45,EXIT WALK,18.27,2135.7799999999997,0.384,13260.8
1.0,25.6,1.0,2.398,1.0,2.398,1778347728.5,EXIT WALK,24.32,2153.71,0.33999999999999997,11745.0
1.0,25.6,1.0,2.45,1.0,2.45,1778347728.55,EXIT WALK,30.37,2171.6400000000003,0.296,10229.2
1.0,32.0,1.0,2.506,1.0,2.506,1778347728.6,EXIT WALK,38.06,2185.1000000000004,0.252,8713.4
1.0,32.0,1.0,2.5140000000000002,1.0,2.5140000000000002,1778347728.65,EXIT WALK,44.730000000000004,2193.7400000000002,0.256,9815.2
1.0,35.2,1.0,2.522,1.0,2.522,1778347728.7,EXIT WALK,54.06,2207.92,0.26,10917.0
1.0,38.4,1.0,2.526,1.0,2.526,1778347728.75,EXIT WALK,60.52,2219.0200000000004,0.26,10917.0
1.0,39.8,1.0,2.53,1.0,2.53,1778347728.8,EXIT WALK,66.46,2234.29,0.26,10917.0
1.0,43.0,1.0,2.53,1.0,2.53,1778347728.85,EXIT WALK,68.19,2251.7700000000004,0.26,10917.0
1.0,46.2,1.0,2.53,1.0,2.53,1778347728.9,EXIT WALK,69.92,2269.25,0.26,10917.0
1.0,44.4,1.0,2.53,1.0,2.53,1778347728.95,EXIT WALK,71.13000000000001,2289.71,0.26,10917.0
1.0,42.6,1.0,2.53,1.0,2.53,1778347729.0,EXIT WALK,72.33999999999999,2310.17,0.26,10917.0
1.0,39.6,1.0,2.53,1.0,2.53,1778347729.05,EXIT WALK,74.07,2334.25,0.26,10917.0
1.0,34.8,1.0,2.53,1.0,2.53,1778347729.1,EXIT WALK,76.21000000000001,2350.56,0.26,10917.0
1.0,28.4,1.0,2.53,1.0,2.53,1778347729.15,EXIT WALK,77.63,2372.02,0.26,10917.0
1.0,23.8,1.0,2.53,1.0,2.53,1778347729.2,EXIT WALK,75.06,2390.66,0.26,10917.0
1.0,19.2,1.0,2.024,0.8,2.024,1778347729.25,EXIT WALK,72.49,2409.3,0.20800000000000002,8733.6
1.0,22.2,1.0,2.068,0.8,2.068,1778347729.3,EXIT WALK,69.81,2426.34,0.25,7527.2
1.0,25.2,1.0,2.112,0.8,2.112,1778347729.35,EXIT WALK,67.13,2443.38,0.292,6320.8
1.0,25.2,1.0,2.166,0.8,2.166,1778347729.4,EXIT WALK,62.72,2458.9500000000003,0.33399999999999996,5114.4
1.0,25.2,1.0,2.2199999999999998,0.8,2.2199999999999998,1778347729.45,EXIT WALK,60.16,2468.82,0.376,3908.0
1.0,22.0,1.0,2.78,1.0,2.78,1778347729.5,EXIT WALK,54.529999999999994,2484.59,0.47,4885.0
1.0,14.2,1.0,2.79,1.0,2.79,1778347729.55,EXIT WALK,49.01,2494.17,0.47,4885.0
1.0,9.6,1.0,2.8,1.0,2.8,1778347729.6,EXIT WALK,40.83,2508.2799999999997,0.47,4885.0
1.0,11.2,1.0,2.8,1.0,2.8,1778347729.65,EXIT WALK,34.69,2523.5099999999998,0.47,4885.0
1.0,12.8,1.0,2.8,1.0,2.8,1778347729.7,EXIT WALK,28.549999999999997,2538.7400000000002,0.47,4885.0
